そとがき	1924	1924	7786	外垣
そとがく	1924	1924	8533	外角
そとき	1924	1924	7037	外木
そとぎ	1924	1924	9255	外義
そとくぼ	1924	1924	7422	外久保
そとぐち	1924	1924	6649	外口
そとぐち	1924	1924	7825	外戸口
そとこば	1924	1924	6431	外木場
そとごし	1924	1924	9456	外越
そとさわ	1924	1924	8140	外沢
そとさわ	1924	1924	7833	外澤
そとざわ	1924	1924	7642	外沢
そとざわ	1924	1924	9330	外澤
そとした	1924	1924	7214	外下
そとしろ	1924	1924	7279	外城
そとじま	1924	1924	6853	外島
そとじま	1924	1924	7812	外嶋
そとじょ	1924	1924	8149	外所
そとじょう	1924	1924	6790	外城
そとずみ	1924	1924	8533	外角
そとせ	1924	1924	6862	外勢
そとその	1924	1924	6959	外薗
そとぞの	1924	1924	8391	外囿
そとぞの	1924	1924	6548	外園
そとぞの	1924	1924	7478	外薗
そとたい	1924	1924	8074	外平
そとたけ	1924	1924	7250	外竹
そとたち	1924	1924	7628	外舘
そとたて	1924	1924	8696	外館
そとたに	1924	1924	7049	外谷
そとだ	1924	1924	7218	外田
そとだて	1924	1924	8160	外立
そとだて	1924	1924	8185	外館
そとち	1924	1924	7682	外地
そととう	1924	1924	9003	外当
そとどころ	1924	1924	7656	外所
そとにし	1924	1924	7700	外西
そとの	1924	1924	7409	外野
そとのさわ	1924	1924	7968	外ノ沢
そとはた	1924	1924	7692	外畑
そとはな	1924	1924	6883	外花
そとはま	1924	1924	6911	外浜
そとはら	1924	1924	7006	外原
そとばた	1924	1924	7859	外畑
そとばやし	1924	1924	6804	外林
そとひら	1924	1924	7348	外平
そとへぼ	1924	1924	6635	外枦保
そとべ	1924	1924	5558	外部
そとほり	1924	1924	8578	外堀
そとぼり	1924	1924	7840	外堀
そとまき	1924	1924	8591	外牧
そとまつ	1924	1924	7981	外松
そとみ	1924	1924	6588	外海
そとみね	1924	1924	8015	外峯
そとみや	1924	1924	6533	外宮
そともと	1924	1924	7500	外本
そとや	1924	1924	7914	外矢
そとや	1924	1924	6945	外谷
そとやしき	1924	1924	8040	外屋敷
そとやなぎ	1924	1924	7674	外柳
そとよし	1924	1924	8052	外義
そとわ	1924	1924	7393	外和
そとわ	1924	1924	7032	外羽
そとわ	1924	1924	7220	外輪
そない	1924	1924	6096	祖納
そなえ	1924	1924	4613	備
そなえ	1924	1924	7593	祖納
そなか	1924	1924	9211	岨中
そなまえ	1924	1924	6132	備前
そなみ	1924	1924	7581	曽波
そなみ	1924	1924	7995	曾波
そなみ	1924	1924	8515	楚南
そなみ	1924	1924	6685	素波
そなれ	1924	1924	8007	磯馴
そなん	1924	1924	7018	楚南
そねおか	1924	1924	7162	曽根岡
そねかつ	1924	1924	8060	曽根勝
そねかわ	1924	1924	7597	曽根川
